# 1:cctk_time 2:maxrss 3:majflt 4:arena 5:ordblks 6:hblks 7:hblkhd 8:uordblks 9:fordblks 10:keepcost
23.314286	2147483647	12288	-537083904	461	555	-150216704	-1213418608	676334704	3818032
23.771429	2147483647	12288	-537083904	441	555	-150216704	-1213395248	676311344	3818032
24.228571	2147483647	12288	-537083904	512	555	-150216704	-1222794096	685710192	3818032
24.685714	2147483647	12288	-537083904	481	555	-150216704	-1222770736	685686832	3818032
25.142857	2147483647	12288	-531374080	436	555	-150216704	-1232036608	700662528	133456
25.600000	2147483647	12288	-531374080	413	555	-150216704	-1232013280	700639200	133456
26.057143	2147483647	12288	-531374080	451	563	-80551936	-1283904832	752530752	9618448
26.514286	2147483647	12288	-531374080	464	563	-80551936	-1271509392	740135312	48006576
26.971429	2147483647	12288	-531374080	441	563	-80551936	-1271486096	740112016	48006576
27.428571	2147483647	12288	-531374080	456	556	-143994880	-1196944352	665570272	5758800
27.885714	2147483647	12288	-531374080	433	556	-143994880	-1196921072	665546992	5758800
28.342857	2147483647	12288	-531374080	499	556	-143994880	-1197678688	666304608	5758800
28.800000	2147483647	12288	-531374080	470	556	-143994880	-1197655456	666281376	5758800
29.257143	2147483647	12288	-531374080	481	575	199163904	-1348493936	817119856	5758800
29.714286	2147483647	12288	-531374080	409	575	199163904	-1351170608	819796528	5758800
30.171429	2147483647	12288	-531374080	389	575	199163904	-1351147344	819773264	5758800
30.628571	2147483647	12288	-531374080	445	560	136052736	-1241036384	709662304	2596640
31.085714	2147483647	12288	-531374080	423	560	136052736	-1241013184	709639104	2596640
31.542857	2147483647	12288	-531374080	471	560	136052736	-1234686016	703311936	2596640
32.000000	2147483647	12288	-531374080	452	560	136052736	-1234662736	703288656	2596640
32.457143	2147483647	12288	-531374080	517	560	136052736	-1240923808	709549728	2596640
32.914286	2147483647	12288	-531374080	528	560	136052736	-1237892784	706518704	2596640
33.371429	2147483647	12288	-531374080	510	560	136052736	-1237869504	706495424	2596640
33.828571	2147483647	12288	-531374080	461	584	319336448	-1392341568	860967488	2596640
34.285714	2147483647	12288	-531374080	443	584	319336448	-1392318352	860944272	2596640
34.742857	2147483647	12288	-531374080	466	584	319336448	-1396520416	865146336	2596640
35.200000	2147483647	12288	-531374080	443	584	319336448	-1396497216	865123136	2596640
35.657143	2147483647	12288	-531374080	438	560	136814592	-1230645712	699271632	2596640
36.114286	2147483647	12288	-524443648	498	560	136814592	-1238346304	713902656	132672
36.571429	2147483647	12288	-524443648	471	560	136814592	-1238322800	713879152	132672
37.028571	2147483647	12288	-524443648	493	554	95404032	-1204013088	679569440	132672
37.485714	2147483647	12288	-524443648	469	554	95404032	-1203989872	679546224	132672
37.942857	2147483647	12288	-494383104	452	554	95404032	-1203469008	709085904	131136
38.400000	2147483647	12288	-494383104	431	554	95404032	-1203445712	709062608	131136
38.857143	2147483647	12288	-494383104	499	555	103837696	-1200435712	706052608	31519392
39.314286	2147483647	12288	-494383104	526	555	103837696	-1212711632	718328528	39587616
39.771429	2147483647	12288	-494383104	499	555	103837696	-1212688496	718305392	39587616
40.228571	2147483647	12288	-460320768	524	555	103837696	-1212663408	752342640	133392
40.685714	2147483647	12288	-460320768	491	555	103837696	-1212640064	752319296	133392
41.142857	2147483647	12288	-460320768	476	555	103837696	-1208227616	747906848	73649952
41.600000	2147483647	12288	-460320768	455	555	103837696	-1208204400	747883632	73649952
42.057143	2147483647	12288	-460320768	451	580	280068096	-1396701440	936380672	3164192
42.514286	2147483647	12288	-460320768	475	580	280068096	-1122983840	662663072	3164192
42.971429	2147483647	12288	-460320768	453	580	280068096	-1122960496	662639728	3164192
43.428571	2147483647	12288	-446668800	519	580	280068096	-1132764160	686095360	133616
43.885714	2147483647	12288	-446668800	497	580	280068096	-1132740896	686072096	133616
44.342857	2147483647	12288	-446668800	590	580	280068096	-1143482480	696813680	16816160
44.800000	2147483647	12288	-446668800	568	580	280068096	-1143438640	696769840	16816160
45.257143	2147483647	12288	-446668800	566	588	336461824	-1204414320	757745520	2719008
45.714286	2147483647	12288	-385904640	550	579	273018880	-1151484048	765579408	132752
46.171429	2147483647	12288	-385904640	528	579	273018880	-1151460800	765556160	132752
46.628571	2147483647	12288	-385904640	515	575	244822016	-1136640368	750735728	84628896
47.085714	2147483647	12288	-385904640	494	575	244822016	-1136617216	750712576	84628896
47.542857	2147483647	12288	-385904640	522	580	267350016	-1186686144	800781504	867168
48.000000	2147483647	12288	-385904640	509	580	267350016	-1186662864	800758224	867168
48.457143	2147483647	12288	-385904640	535	580	267350016	-1177515488	791610848	867168
48.914286	2147483647	12288	-385904640	594	580	267350016	-1186722032	800817392	867168
49.371429	2147483647	12288	-385904640	570	580	267350016	-1186698784	800794144	867168
49.828571	2147483647	12288	-385904640	558	576	239710208	-1175039424	789134784	867168
50.285714	2147483647	12288	-385904640	544	576	239710208	-1175016144	789111504	867168
50.742857	2147483647	12288	-385904640	522	583	274690048	-1230160160	844255520	867168
51.200000	2147483647	12288	-385904640	510	583	274690048	-1230136944	844232304	867168
51.657143	2147483647	12288	-385904640	505	583	274690048	-1243574336	857669696	867168
52.114286	2147483647	12288	-385904640	540	583	274690048	-1272305056	886400416	867168
52.571429	2147483647	12288	-385904640	528	583	274690048	-1272281808	886377168	867168
53.028571	2147483647	12288	-385904640	600	571	190885888	-1197925136	812020496	53558128
53.485714	2147483647	12288	-385904640	580	571	190885888	-1197901744	811997104	53558128
53.942857	2147483647	12288	-385904640	593	580	249602048	-1278331632	892426992	5176144
54.400000	2147483647	12288	-385904640	575	580	249602048	-1278308336	892403696	5176144
54.857143	2147483647	12288	-385904640	533	580	249602048	-1291741264	905836624	5176144
55.314286	2147483647	12288	-385904640	597	580	249602048	-1313220832	927316192	5176144
55.771429	2147483647	12288	-385904640	577	580	249602048	-1313197648	927293008	5176144
56.228571	2147483647	12288	-385904640	566	580	249602048	-1322593200	936688560	5176144
56.685714	2147483647	12288	-385904640	552	580	249602048	-1322569904	936665264	5176144
57.142857	2147483647	12288	-385904640	603	580	249602048	-1316822224	930917584	5176144
57.600000	2147483647	12288	-385904640	584	580	249602048	-1316798832	930894192	5176144
58.057143	2147483647	12288	-385904640	572	580	249602048	-1303295296	917390656	5176144
58.514286	2147483647	12288	-385904640	593	572	217485312	-1233812736	847908096	69640544
58.971429	2147483647	12288	-385904640	572	572	217485312	-1233789408	847884768	69640544
59.428571	2147483647	12288	-385904640	593	572	217485312	-1212248752	826344112	86447696
59.885714	2147483647	12288	-385904640	570	572	217485312	-1212225360	826320720	86447696
60.342857	2147483647	12288	-385904640	524	572	217485312	-1191457840	805553200	93360672
60.800000	2147483647	12288	-385904640	506	572	217485312	-1191434640	805530000	93360672
61.257143	2147483647	12288	-385904640	539	572	217485312	-1177936032	792031392	93360672
61.714286	2147483647	12288	-385904640	660	564	175595520	-1101941472	716036832	3584128
62.171429	2147483647	12288	-385904640	627	564	175595520	-1101917984	716013344	3584128
62.628571	2147483647	12288	-385904640	653	584	315269120	-1231856912	845952272	3584128
63.085714	2147483647	12288	-385904640	628	584	315269120	-1231833744	845929104	3584128
63.542857	2147483647	12288	-385904640	545	584	315269120	-1221634880	835730240	3584128
64.000000	2147483647	12288	-385904640	525	584	315269120	-1221611632	835706992	3584128
64.457143	2147483647	12288	-385904640	549	576	272183296	-1148667216	762762576	3584128
64.914286	2147483647	12288	-385904640	630	576	272183296	-1139630864	753726224	3584128
65.371429	2147483647	12288	-385904640	602	576	272183296	-1139607488	753702848	3584128
65.828571	2147483647	12288	-346378240	625	576	272183296	-1126887184	780508944	131712
66.285714	2147483647	12288	-346378240	607	576	272183296	-1126864016	780485776	131712
66.742857	2147483647	12288	-346378240	707	597	417570816	-1249191872	902813632	44783552
67.200000	2147483647	12288	-346378240	680	597	417570816	-1249168640	902790400	44783552
67.657143	2147483647	12288	-346378240	582	597	417570816	-1241255872	894877632	48427968
68.114286	2147483647	12288	-346378240	598	597	417570816	-1241929424	895551184	48427968
68.571429	2147483647	12288	-346378240	582	597	417570816	-1241906192	895527952	48427968
69.028571	2147483647	12288	-346378240	587	592	382324736	-1190320384	843942144	6136512
69.485714	2147483647	12288	-346378240	563	592	382324736	-1190297072	843918832	6136512
69.942857	2147483647	12288	-346378240	677	599	431669248	-1228984592	882606352	39564848
70.400000	2147483647	12288	-346378240	651	599	431669248	-1228961376	882583136	39564848
70.857143	2147483647	12288	-346378240	618	599	431669248	-1230213792	883835552	48832928
71.314286	2147483647	12288	-346378240	598	600	438718464	-1395662224	1049283984	6541472
71.771429	2147483647	12288	-346378240	576	600	438718464	-1395638896	1049260656	6541472
72.228571	2147483647	12288	-346378240	559	600	438718464	-1383302368	1036924128	6541472
72.685714	2147483647	12288	-346378240	532	600	438718464	-1383278976	1036900736	6541472
73.142857	2147483647	12288	-346378240	623	562	174804992	-1117020480	770642240	6541472
73.600000	2147483647	12288	-346378240	597	562	174804992	-1116997232	770618992	6541472
74.057143	2147483647	12288	-275501056	556	562	174804992	-1125784160	850283104	132016
74.514286	2147483647	12288	-275501056	606	562	174804992	-1127694224	852193168	77418656
74.971429	2147483647	12288	-275501056	583	562	174804992	-1127670832	852169776	77418656
75.428571	2147483647	12288	-275501056	632	562	174804992	-1127644848	852143792	77418656
75.885714	2147483647	12288	-275501056	608	562	174804992	-1127621568	852120512	77418656
76.342857	2147483647	12288	-275501056	568	555	138801152	-1069891680	794390624	6248576
76.800000	2147483647	12288	-275501056	545	555	138801152	-1069868304	794367248	6248576
77.257143	2147483647	12288	-275501056	634	555	138801152	-1074759488	799258432	6248576
77.714286	2147483647	12288	-275501056	552	570	225832960	-1161326848	885825792	79105856
78.171429	2147483647	12288	-275501056	529	570	225832960	-1161303792	885802736	79105856
78.628571	2147483647	12288	-275501056	622	570	225832960	-1164350320	888849264	33275376
79.085714	2147483647	12288	-275501056	604	570	225832960	-1164327088	888826032	33275376
79.542857	2147483647	12288	-275501056	613	570	225832960	-1176592976	901091920	79105856
80.000000	2147483647	12288	-275501056	588	570	225832960	-1176569600	901068544	79105856
80.457143	2147483647	12288	-275501056	571	570	225832960	-1181658064	906157008	79105856
80.914286	2147483647	12288	-275501056	635	570	225832960	-1169926960	894425904	79105856
81.371429	2147483647	12288	-275501056	605	570	225832960	-1169903648	894402592	79105856
81.828571	2147483647	12288	-275501056	564	575	261058560	-1208645104	933144048	1651600
82.285714	2147483647	12288	-275501056	543	575	261058560	-1208621904	933120848	1651600
82.742857	2147483647	12288	-275501056	636	574	214585344	-1158482976	882981920	1651600
83.200000	2147483647	12288	-275501056	602	574	214585344	-1158459632	882958576	1651600
83.657143	2147483647	12288	-275501056	647	572	215306240	-1133786512	858285456	79105856
84.114286	2147483647	12288	-275501056	553	579	265138176	-1177788752	902287696	818768
84.571429	2147483647	12288	-275501056	530	579	265138176	-1177765392	902264336	818768
85.028571	2147483647	12288	-275501056	628	578	245166080	-1170120624	894619568	79105856
85.485714	2147483647	12288	-275501056	605	578	245166080	-1170097344	894596288	79105856
85.942857	2147483647	12288	-275501056	581	578	245166080	-1182133328	906632272	79105856
86.400000	2147483647	12288	-275501056	545	578	245166080	-1182110016	906608960	79105856
86.857143	2147483647	12288	-275501056	619	578	245166080	-1189197440	913696384	79105856
87.314286	2147483647	12288	-275501056	615	578	245166080	-1193497296	917996240	79105856
87.771429	2147483647	12288	-275501056	593	578	245166080	-1193473904	917972848	79105856
88.228571	2147483647	12288	-275501056	574	563	143106048	-1097194976	821693920	3141088
88.685714	2147483647	12288	-275501056	552	563	143106048	-1097171680	821670624	3141088
89.142857	2147483647	12288	-275501056	637	563	143106048	-1096755312	821254256	3141088
89.600000	2147483647	12288	-275501056	604	563	143106048	-1096731984	821230928	3141088
90.057143	2147483647	12288	-275501056	566	563	143106048	-1091856336	816355280	3141088
90.514286	2147483647	12288	-275501056	621	563	143106048	-1099718688	824217632	3141088
90.971429	2147483647	12288	-275501056	591	563	143106048	-1099695456	824194400	3141088
91.428571	2147483647	12288	-275501056	648	564	150155264	-1102334832	826833776	3141088
91.885714	2147483647	12288	-275501056	627	564	150155264	-1102311408	826810352	3141088
92.342857	2147483647	12288	-275501056	584	564	150155264	-920462080	644961024	3141088
92.800000	2147483647	12288	-275501056	556	564	150155264	-920438768	644937712	3141088
93.257143	2147483647	12288	-175169536	697	565	189067264	-966004096	790834560	134560
93.714286	2147483647	12288	-175169536	618	565	189067264	-983889040	808719504	100229824
94.171429	2147483647	12288	-175169536	597	565	189067264	-983865728	808696192	100229824
94.628571	2147483647	12288	-175169536	733	586	337100800	-1137276976	962107440	1549760
95.085714	2147483647	12288	-175169536	708	586	337100800	-1137253552	962084016	1549760
95.542857	2147483647	12288	-175169536	635	585	298188800	-1107746336	932576800	1549760
96.000000	2147483647	12288	-175169536	616	585	298188800	-1107723104	932553568	1549760
96.457143	2147483647	12288	-175169536	671	585	298188800	-1131675456	956505920	1549760
96.914286	2147483647	12288	-175169536	644	570	179798016	-1030673312	855503776	56776512
97.371429	2147483647	12288	-175169536	621	570	179798016	-1030650048	855480512	56776512
97.828571	2147483647	12288	-175169536	721	570	179798016	-1034535552	859366016	102800256
98.285714	2147483647	12288	-175169536	697	570	179798016	-1034512336	859342800	102800256
98.742857	2147483647	12288	-175169536	644	574	207437824	-1073207584	898038048	6117824
99.200000	2147483647	12288	-175169536	620	574	207437824	-1073184256	898014720	6117824
99.657143	2147483647	12288	-175169536	722	574	207437824	-1085296032	910126496	6117824
100.114286	2147483647	12288	-175169536	632	573	187695104	-1085896816	910727280	60165792
100.571429	2147483647	12288	-175169536	611	573	187695104	-1085873520	910703984	60165792
101.028571	2147483647	12288	-175169536	727	573	187695104	-1106844816	931675280	60165792
101.485714	2147483647	12288	-175169536	711	573	187695104	-1106821696	931652160	60165792
101.942857	2147483647	12288	-175169536	629	573	187695104	-1128567040	953397504	104277664
102.400000	2147483647	12288	-175169536	607	573	187695104	-1128543600	953374064	104277664
102.857143	2147483647	12288	-175169536	701	569	146698240	-1118639904	943470368	601984
103.314286	2147483647	12288	-175169536	662	569	146698240	-1132306720	957137184	601984
103.771429	2147483647	12288	-175169536	643	569	146698240	-1132283344	957113808	601984
104.228571	2147483647	12288	-175169536	707	569	146698240	-1149920480	974750944	601984
104.685714	2147483647	12288	-175169536	682	569	146698240	-1149897232	974727696	601984
105.142857	2147483647	12288	-175169536	608	569	146698240	-1163602048	988432512	601984
105.600000	2147483647	12288	-175169536	595	569	146698240	-1163578896	988409360	601984
106.057143	2147483647	12288	-175169536	684	569	146698240	-1171736032	996566496	601984
106.514286	2147483647	12288	-175169536	671	569	146698240	-1154586688	979417152	601984
106.971429	2147483647	12288	-175169536	653	569	146698240	-1154563456	979393920	601984
107.428571	2147483647	12288	-175169536	680	569	146698240	-1139263264	964093728	601984
107.885714	2147483647	12288	-175169536	661	569	146698240	-1139240048	964070512	601984
108.342857	2147483647	12288	-175169536	633	554	11739136	-961306432	786136896	33718016
108.800000	2147483647	12288	-175169536	618	554	11739136	-961283136	786113600	33718016
109.257143	2147483647	12288	-175169536	661	554	11739136	-940243120	765073584	33718016
109.714286	2147483647	12288	-175169536	669	554	11739136	-927059456	751889920	23009696
110.171429	2147483647	12288	-175169536	647	554	11739136	-927036320	751866784	23009696
110.628571	2147483647	12288	-175169536	715	577	183500800	-1064111936	888942400	2292032
111.085714	2147483647	12288	-175169536	701	577	183500800	-1064088720	888919184	2292032
111.542857	2147483647	12288	-175169536	720	591	281272320	-1152171712	977002176	2292032
112.000000	2147483647	12288	-175169536	702	591	281272320	-1152148320	976978784	2292032
112.457143	2147483647	12288	-175169536	649	591	281272320	-1139272544	964103008	2292032
112.914286	2147483647	12288	-175169536	665	597	335958016	-1169549664	994380128	2292032
113.371429	2147483647	12288	-175169536	646	597	335958016	-1169526368	994356832	2292032
113.828571	2147483647	12288	-175169536	710	597	335958016	-1163753104	988583568	2292032
114.285714	2147483647	12288	-175169536	690	597	335958016	-1163729856	988560320	2292032
114.742857	2147483647	12288	-175169536	730	595	321859584	-1126830048	951660512	2292032
115.200000	2147483647	12288	-175169536	715	595	321859584	-1126806816	951637280	2292032
115.657143	2147483647	12288	-175169536	716	609	422219776	-1213810608	1038641072	1968816
116.114286	2147483647	12288	-175169536	646	609	422219776	-1197785264	1022615728	1968816
116.571429	2147483647	12288	-175169536	626	609	422219776	-1197761936	1022592400	1968816
117.028571	2147483647	12288	-175169536	730	609	422219776	-1192092624	1016923088	1968816
117.485714	2147483647	12288	-175169536	716	609	422219776	-1192069344	1016899808	1968816
117.942857	2147483647	12288	-175169536	686	609	422219776	-1359796624	1184627088	1968816
118.400000	2147483647	12288	-175169536	663	609	422219776	-1359773408	1184603872	1968816
118.857143	2147483647	12288	-175169536	736	567	126152704	-1068312848	893143312	23120672
119.314286	2147483647	12288	-175169536	627	567	126152704	-1063672656	888503120	23122224
119.771429	2147483647	12288	-175169536	604	567	126152704	-1063649328	888479792	23122224
120.228571	2147483647	12288	-175169536	638	601	365826048	-1296009248	1120839712	1976496
120.685714	2147483647	12288	-175169536	612	601	365826048	-1295986000	1120816464	1976496
121.142857	2147483647	12288	-175169536	676	561	77373440	-1022834912	847665376	1976496
121.600000	2147483647	12288	-175169536	665	561	77373440	-1022811616	847642080	1976496
122.057143	2147483647	12288	-175169536	707	602	371146752	-1308962176	1133792640	1976496
122.514286	2147483647	12288	-175169536	696	602	371146752	-1308935040	1133765504	1976496
122.971429	2147483647	12288	-175169536	675	602	371146752	-1308911808	1133742272	1976496
123.428571	2147483647	12288	-175169536	625	602	371146752	-1296539040	1121369504	1976496
123.885714	2147483647	12288	-175169536	604	602	371146752	-1296515696	1121346160	1976496
124.342857	2147483647	12288	-175169536	618	602	371146752	-1296490144	1121320608	1976496
124.800000	2147483647	12288	-175169536	591	602	371146752	-1296466928	1121297392	1976496
125.257143	2147483647	12288	-175169536	733	569	150441984	-1070355296	895185760	23122224
125.714286	2147483647	12288	-175169536	682	569	150441984	-1062494320	887324784	23122224
126.171429	2147483647	12288	-175169536	663	569	150441984	-1062470992	887301456	23122224
126.628571	2147483647	12288	-175169536	685	570	195940352	-1106131296	930961760	23122224
127.085714	2147483647	12288	-175169536	660	570	195940352	-1106107808	930938272	23122224
127.542857	2147483647	12288	-175169536	626	570	195940352	-1121313520	946143984	23122224
128.000000	2147483647	12288	-175169536	607	570	195940352	-1121290240	946120704	23122224
128.457143	2147483647	12288	-175169536	659	569	150441984	-1071171360	896001824	23122224
128.914286	2147483647	12288	-175169536	754	570	195940352	-1116645552	941476016	23122224
129.371429	2147483647	12288	-175169536	726	570	195940352	-1116622336	941452800	23122224
129.828571	2147483647	12288	-175169536	696	569	150441984	-1071087296	895917760	23122224
130.285714	2147483647	12288	-175169536	675	569	150441984	-1071063824	895894288	23122224
130.742857	2147483647	12288	-175169536	682	552	41082880	-951336816	776167280	1998336
131.200000	2147483647	12288	-175169536	657	552	41082880	-951313568	776144032	1998336
131.657143	2147483647	12288	-173010944	622	560	97443840	-1002201040	829190096	132576
132.114286	2147483647	12288	-173010944	617	564	149680128	-1074349200	901338256	25280816
132.571429	2147483647	12288	-173010944	601	564	149680128	-1074326032	901315088	25280816
133.028571	2147483647	12288	-93270016	714	542	-28520448	-874987104	781717088	131696
133.485714	2147483647	12288	-93270016	692	542	-28520448	-874963888	781693872	131696
133.942857	2147483647	12288	-93270016	737	544	55922688	-963415664	870145648	83876016
134.400000	2147483647	12288	-93270016	710	544	55922688	-963392384	870122368	83876016
134.857143	2147483647	12288	-93270016	711	543	10244096	-917069584	823799568	58957824
135.314286	2147483647	12288	-93270016	629	593	308977664	-1245243632	1151973616	4304768
135.771429	2147483647	12288	-93270016	616	593	308977664	-1245220384	1151950368	4304768
136.228571	2147483647	12288	-93270016	622	593	308977664	-1245194112	1151924096	4304768
136.685714	2147483647	12288	-93270016	600	593	308977664	-1245170800	1151900784	4304768
137.142857	2147483647	12288	-93270016	696	540	-53125120	-887570176	794300160	20194096
137.600000	2147483647	12288	-93270016	677	540	-53125120	-887546864	794276848	20194096
138.057143	2147483647	12288	-93270016	727	599	366616576	-1295537664	1202267648	6382320
138.514286	2147483647	12288	-93270016	686	568	148090880	-1074867888	981597872	6382320
138.971429	2147483647	12288	-93270016	668	568	148090880	-1074844656	981574640	6382320
139.428571	2147483647	12288	-93270016	659	568	148090880	-1079430304	986160288	6382320
139.885714	2147483647	12288	-93270016	630	568	148090880	-1079407120	986137104	6382320
140.342857	2147483647	12288	-93270016	662	568	148090880	-1087365152	994095136	6382320
140.800000	2147483647	12288	-93270016	640	568	148090880	-1087341808	994071792	6382320
141.257143	2147483647	12288	-93270016	734	604	401862656	-1156031104	1062761088	6382320
141.714286	2147483647	12288	-93270016	753	604	401862656	-1155149424	1061879408	6382320
142.171429	2147483647	12288	-93270016	732	604	401862656	-1155126224	1061856208	6382320
142.628571	2147483647	12288	-93270016	706	604	401862656	-1166787568	1073517552	6382320
143.085714	2147483647	12288	-93270016	690	604	401862656	-1166764352	1073494336	6382320
143.542857	2147483647	12288	-93270016	734	604	401862656	-1192437328	1099167312	6382320
144.000000	2147483647	12288	-93270016	716	604	401862656	-1192414048	1099144032	6382320
144.457143	2147483647	12288	-93270016	755	582	235438080	-1054213536	960943520	6382320
144.914286	2147483647	12288	-93270016	767	571	190738432	-1028100240	934830224	20194096
145.371429	2147483647	12288	-93270016	748	571	190738432	-1028077008	934806992	20194096
145.828571	2147483647	12288	-93270016	751	572	233512960	-1082995728	989725712	20195152
146.285714	2147483647	12288	-93270016	736	572	233512960	-1082972528	989702512	20195152
146.742857	2147483647	12288	-93270016	777	607	428638208	-1307719296	1214449280	6518912
147.200000	2147483647	12288	-93270016	760	607	428638208	-1307696000	1214425984	6518912
147.657143	2147483647	12288	-93270016	806	606	390418432	-1281372256	1188102240	6518912
148.114286	2147483647	12288	-93270016	743	606	390418432	-1305484992	1212214976	6518912
148.571429	2147483647	12288	-93270016	723	606	390418432	-1305461712	1212191696	6518912
149.028571	2147483647	12288	-93270016	778	563	90120192	-1019694048	926424032	6518912
149.485714	2147483647	12288	-93270016	757	563	90120192	-1019670720	926400704	6518912
149.942857	2147483647	12288	-93270016	733	602	348028928	-1312600560	1219330544	6518912
150.400000	2147483647	12288	-93270016	712	602	348028928	-1312577232	1219307216	6518912
150.857143	2147483647	12288	-93270016	756	602	348028928	-1333504080	1240234064	6518912
151.314286	2147483647	12288	-93270016	752	602	348028928	-1348604800	1255334784	6518912
151.771429	2147483647	12288	-93270016	735	602	348028928	-1348581440	1255311424	6518912
152.228571	2147483647	12288	-93270016	782	602	348028928	-1356724368	1263454352	6518912
152.685714	2147483647	12288	-93270016	762	602	348028928	-1356701248	1263431232	6518912
153.142857	2147483647	12288	-93270016	700	602	348028928	-1343688960	1250418944	6518912
153.600000	2147483647	12288	-93270016	676	602	348028928	-1343665568	1250395552	6518912
154.057143	2147483647	12288	-93270016	734	602	348028928	-1328495840	1235225824	6518912
154.514286	2147483647	12288	-93270016	777	552	13299712	-952897936	859627920	6518912
154.971429	2147483647	12288	-93270016	763	552	13299712	-952874720	859604704	6518912
155.428571	2147483647	12288	-93270016	744	597	327565312	-1246613008	1153342992	6518912
155.885714	2147483647	12288	-93270016	724	597	327565312	-1246589856	1153319840	6518912
156.342857	2147483647	12288	-93270016	696	597	327565312	-1235881792	1142611776	6518912
156.800000	2147483647	12288	-93270016	683	597	327565312	-1235858416	1142588400	6518912
157.257143	2147483647	12288	-93270016	694	583	245592064	-1118740912	1025470896	6234976
157.714286	2147483647	12288	-93270016	753	564	179929088	-1048513184	955243168	20195264
